sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
4,212;298;;1000rounds;Yes;Yes;2;0,78780;0,83939;0,00000;0,00000;1,62719;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2670;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2671;0.895;0.8400000000000001;0.8393871409134643;0.7878046909131956;0.8393871409134643;0.7878046909131956;0.0;0.0;0.8393871409134643;0.7878046909131956;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,160;301;;1000rounds;Yes;Yes;2;0,78729;0,83884;0,00000;0,00000;1,62614;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2672;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2673;0.895;0.8400000000000001;0.8388433968922916;0.7872943613290782;0.8388433968922916;0.7872943613290782;0.0;0.0;0.8388433968922916;0.7872943613290782;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,209;314;;1000rounds;Yes;Yes;2;0,78509;0,83649;0,00000;0,00000;1,62158;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2674;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2675;0.895;0.8400000000000001;0.8364912400885284;0.7850867504741496;0.8364912400885284;0.7850867504741496;0.0;0.0;0.8364912400885284;0.7850867504741496;Grocery_domain_sam.xml;Grocery_domain_mary.xml
3,164;610;;1000rounds;Yes;Yes;2;0,60495;0,81099;0,00000;0,13412;1,41594;Agent_K@2676;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2677;0.925;0.6900000000000001;0.8109856660817384;0.6049514698339454;0.0;0.6049514698339454;0.0;0.0;0.8109856660817384;0.6049514698339454;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,041;618;;1000rounds;Yes;Yes;2;0,60391;0,80959;0,00000;0,13388;1,41349;Yushu@2678;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2679;0.925;0.6900000000000001;0.809585499777143;0.6039070214553824;0.0;0.6039070214553824;0.0;0.0;0.809585499777143;0.6039070214553824;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,447;759;;1000rounds;Yes;Yes;2;0,58579;0,78530;0,00000;0,12987;1,37109;Gahboninho@2680;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2681;0.925;0.6900000000000001;0.7853005703593862;0.5857917768086233;0.0;0.5857917768086233;0.0;0.0;0.7853005703593862;0.5857917768086233;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,470;435;;1000rounds;Yes;Yes;2;0,62826;0,84223;0,00000;0,13928;1,47048;Agent_K2@2682;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2683;0.925;0.6900000000000001;0.8422275230007124;0.6282562063464774;0.0;0.6282562063464774;0.0;0.0;0.8422275230007124;0.6282562063464774;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,281;317;;1000rounds;Yes;Yes;2;0,78458;0,83595;0,00000;0,00000;1,62053;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2684;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2685;0.895;0.8400000000000001;0.8359493719940677;0.7845781815363317;0.8359493719940677;0.7845781815363317;0.0;0.0;0.8359493719940677;0.7845781815363317;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,378;527;;1000rounds;Yes;Yes;2;0,61589;0,82566;0,00000;0,13654;1,44155;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2686;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2687;0.925;0.6900000000000001;0.8256560579547808;0.6158947891770798;0.8256560579547808;0.6158947891770798;0.0;0.0;0.8256560579547808;0.6158947891770798;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,223;314;;1000rounds;Yes;Yes;2;0,78509;0,83649;0,00000;0,00000;1,62158;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2688;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2689;0.895;0.8400000000000001;0.8364912400885284;0.7850867504741496;0.8364912400885284;0.7850867504741496;0.0;0.0;0.8364912400885284;0.7850867504741496;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,344;529;;1000rounds;Yes;Yes;2;0,61563;0,82530;0,00000;0,13648;1,44093;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2690;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2691;0.925;0.6900000000000001;0.8252994533105037;0.6156287813883757;0.8252994533105037;0.6156287813883757;0.0;0.0;0.8252994533105037;0.6156287813883757;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,250;307;;1000rounds;Yes;Yes;2;0,78627;0,83776;0,00000;0,00000;1,62403;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2692;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2693;0.895;0.8400000000000001;0.8377569653125904;0.7862746937012022;0.8377569653125904;0.7862746937012022;0.0;0.0;0.8377569653125904;0.7862746937012022;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,228;305;;1000rounds;Yes;Yes;2;0,78661;0,83812;0,00000;0,00000;1,62473;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2694;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2695;0.895;0.8400000000000001;0.8381189527383758;0.7866144360896489;0.8381189527383758;0.7866144360896489;0.0;0.0;0.8381189527383758;0.7866144360896489;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,156;187;;1000rounds;Yes;Yes;2;0,78771;0,85015;0,00000;0,08402;1,63786;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2696;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2697;0.82;0.885;0.7877088456447462;0.8501491809702444;0.7877088456447462;0.8501491809702444;0.0;0.0;0.7877088456447462;0.8501491809702444;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,220;300;;1000rounds;Yes;Yes;2;0,78746;0,83902;0,00000;0,00000;1,62649;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2698;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2699;0.895;0.8400000000000001;0.8390246057513804;0.787464434448223;0.8390246057513804;0.787464434448223;0.0;0.0;0.8390246057513804;0.787464434448223;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,255;313;;1000rounds;Yes;Yes;2;0,78526;0,83667;0,00000;0,00000;1,62193;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2700;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2701;0.895;0.8400000000000001;0.8366719408293529;0.7852563467001749;0.8366719408293529;0.7852563467001749;0.0;0.0;0.8366719408293529;0.7852563467001749;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,169;309;;1000rounds;Yes;Yes;2;0,78594;0,83740;0,00000;0,00000;1,62333;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2702;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2703;0.895;0.8400000000000001;0.8373951342308371;0.7859350980490539;0.8373951342308371;0.7859350980490539;0.0;0.0;0.8373951342308371;0.7859350980490539;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,369;522;;1000rounds;Yes;Yes;2;0,61656;0,82655;0,00000;0,13669;1,44311;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2704;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2705;0.925;0.6900000000000001;0.8265482438362111;0.6165603116183629;0.8265482438362111;0.6165603116183629;0.0;0.0;0.8265482438362111;0.6165603116183629;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,177;347;;1000rounds;Yes;Yes;2;0,64959;0,81663;0,04278;0,13066;1,46622;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2706;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2707;0.88;0.7;0.8166301276867893;0.6495921470235824;0.8166301276867893;0.6495921470235824;0.0;0.0;0.8166301276867893;0.6495921470235824;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,233;323;;1000rounds;Yes;Yes;2;0,78356;0,83487;0,00000;0,00000;1,61843;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2708;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2709;0.895;0.8400000000000001;0.8348666886229756;0.783562031780223;0.8348666886229756;0.783562031780223;0.0;0.0;0.8348666886229756;0.783562031780223;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,234;297;;1000rounds;Yes;Yes;2;0,78797;0,83957;0,00000;0,00000;1,62754;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2710;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2711;0.895;0.8400000000000001;0.8395684672333737;0.7879748742748983;0.8395684672333737;0.7879748742748983;0.0;0.0;0.8395684672333737;0.7879748742748983;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,175;303;;1000rounds;Yes;Yes;2;0,76822;0,82911;0,00000;0,08194;1,59733;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2712;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2713;0.82;0.885;0.7682173175330876;0.8291125927033934;0.7682173175330876;0.8291125927033934;0.0;0.0;0.7682173175330876;0.8291125927033934;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,191;328;;1000rounds;Yes;Yes;2;0,76408;0,82465;0,00000;0,08150;1,58873;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2714;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2715;0.82;0.885;0.7640801446323253;0.8246474731702537;0.7640801446323253;0.8246474731702537;0.0;0.0;0.7640801446323253;0.8246474731702537;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,171;324;;1000rounds;Yes;Yes;2;0,78339;0,83469;0,00000;0,00000;1,61808;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2716;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2717;0.895;0.8400000000000001;0.8346863777726148;0.7833928014849123;0.8346863777726148;0.7833928014849123;0.0;0.0;0.8346863777726148;0.7833928014849123;Grocery_domain_sam.xml;Grocery_domain_mary.xml
4,230;327;;1000rounds;Yes;Yes;2;0,78289;0,83415;0,00000;0,00000;1,61703;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2718;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2719;0.895;0.8400000000000001;0.8341456788443773;0.7828853298651139;0.8341456788443773;0.7828853298651139;0.0;0.0;0.8341456788443773;0.7828853298651139;Grocery_domain_sam.xml;Grocery_domain_mary.xml
3,257;696;;1000rounds;Yes;Yes;2;0,56800;0,79176;0,02617;0,15640;1,35976;Agent_K@2720;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2721;0.92;0.6599999999999999;0.7917569020047532;0.5679995166555838;0.0;0.5679995166555838;0.0;0.0;0.7917569020047532;0.5679995166555838;Grocery_domain_sam.xml;Grocery_domain_mary.xml
3,913;573;;1000rounds;Yes;Yes;2;0,60981;0,81749;0,00000;0,13519;1,42730;Yushu@2722;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2723;0.925;0.6900000000000001;0.8174930004342165;0.6098055895130913;0.0;0.6098055895130913;0.0;0.0;0.8174930004342165;0.6098055895130913;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,478;759;;1000rounds;Yes;Yes;2;0,58579;0,78530;0,00000;0,12987;1,37109;Gahboninho@2724;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2725;0.925;0.6900000000000001;0.7853005703593862;0.5857917768086233;0.0;0.5857917768086233;0.0;0.0;0.7853005703593862;0.5857917768086233;Grocery_domain_sam.xml;Grocery_domain_mary.xml
2,410;301;;1000rounds;Yes;Yes;2;0,78729;0,83884;0,00000;0,00000;1,62614;Agent_K2@2726;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2727;0.895;0.8400000000000001;0.8388433968922916;0.7872943613290782;0.0;0.7872943613290782;0.0;0.0;0.8388433968922916;0.7872943613290782;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,247;725;;1000rounds;Yes;Yes;2;0,71839;0,76543;0,00000;0,00000;1,48383;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2728;Agent_K@2729;0.895;0.8400000000000001;0.7654320775145449;0.7183943520806902;0.7654320775145449;0.0;0.0;0.0;0.7654320775145449;0.7183943520806902;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,078;775;;1000rounds;Yes;Yes;2;0,71068;0,75721;0,00000;0,00000;1,46789;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2730;Agent_K@2731;0.895;0.8400000000000001;0.7572099307216205;0.7106774768783924;0.7572099307216205;0.0;0.0;0.0;0.7572099307216205;0.7106774768783924;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,053;863;;1000rounds;Yes;Yes;2;0,57278;0,76786;0,00000;0,12698;1,34064;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2732;Agent_K@2733;0.925;0.6900000000000001;0.7678563307585097;0.5727793169982397;0.7678563307585097;0.0;0.0;0.0;0.7678563307585097;0.5727793169982397;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,008;754;;1000rounds;Yes;Yes;2;0,71391;0,76065;0,00000;0,00000;1,47456;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2734;Agent_K@2735;0.895;0.8400000000000001;0.7606524198271649;0.713908416374099;0.7606524198271649;0.0;0.0;0.0;0.7606524198271649;0.713908416374099;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,035;779;;1000rounds;Yes;Yes;2;0,71006;0,75656;0,00000;0,00000;1,46662;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2736;Agent_K@2737;0.895;0.8400000000000001;0.7565559870777526;0.7100637197154327;0.7565559870777526;0.0;0.0;0.0;0.7565559870777526;0.7100637197154327;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,985;743;;1000rounds;Yes;Yes;2;0,71561;0,76246;0,00000;0,00000;1,47807;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2738;Agent_K@2739;0.895;0.8400000000000001;0.7624618699200939;0.7156066712099206;0.7624618699200939;0.0;0.0;0.0;0.7624618699200939;0.7156066712099206;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,021;758;;1000rounds;Yes;Yes;2;0,71329;0,76000;0,00000;0,00000;1,47329;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@2740;Agent_K@2741;0.895;0.8400000000000001;0.7599955031717472;0.7132918688986232;0.7599955031717472;0.0;0.0;0.0;0.7599955031717472;0.7132918688986232;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,042;743;;1000rounds;Yes;Yes;2;0,71561;0,76246;0,00000;0,00000;1,47807;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@2742;Agent_K@2743;0.895;0.8400000000000001;0.7624618699200939;0.7156066712099206;0.7624618699200939;0.0;0.0;0.0;0.7624618699200939;0.7156066712099206;Grocery_domain_sam.xml;Grocery_domain_mary.xml
0,971;765;;1000rounds;Yes;Yes;2;0,71221;0,75885;0,00000;0,00000;1,47106;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@2744;Agent_K@2745;0.895;0.8400000000000001;0.7588472638632513;0.7122141917822694;0.7588472638632513;0.0;0.0;0.0;0.7588472638632513;0.7122141917822694;Grocery_domain_sam.xml;Grocery_domain_mary.xml
1,080;814;;1000rounds;Yes;Yes;2;0,70472;0,75086;0,00000;0,00000;1,45557;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@2746;Agent_K@2747;0.895;0.8400000000000001;0.7508580170922825;0.7047159043100752;0.7508580170922825;0.0;0.0;0.0;0.7508580170922825;0.7047159043100752;Grocery_domain_sam.xml;Grocery_domain_mary.xml
