Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
3,449;797;;1000rounds;Yes;Yes;2;0,42945;0,54726;0,00197;0,07964;0,97671;Agent_K2@338;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@339;0.539834396812195;0.6879323093110805;0.42944610758346824;0.5472601491477916;0.0;0.5472601491477916;0.0;0.0;0.42944610758346824;0.5472601491477916;Energy-A-prof1.xml;Energy-A-prof2.xml
3,012;710;;1000rounds;Yes;Yes;2;0,29973;0,69534;0,00021;0,28147;0,99508;Gahboninho@340;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@341;0.3674762917848414;0.8524978709129329;0.29973416881380294;0.6953448330300286;0.0;0.6953448330300286;0.0;0.0;0.29973416881380294;0.6953448330300286;Energy-A-prof1.xml;Energy-A-prof2.xml
9,101;913;;1000rounds;Yes;Yes;2;0,43604;0,49163;0,01881;0,04144;0,92768;Agent_K@342;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@343;0.5667090916988479;0.6389573655887939;0.43604356590066723;0.49163363043042635;0.0;0.49163363043042635;0.0;0.0;0.43604356590066723;0.49163363043042635;Energy-A-prof1.xml;Energy-A-prof2.xml
12,670;835;;1000rounds;Yes;Yes;2;0,31218;0,52893;0,09890;0,18586;0,84111;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@344;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@345;0.6721901286113214;0.3967354792514999;0.5289289266767545;0.3121808284340659;0.5289289266767545;0.3121808284340659;0.0;0.0;0.5289289266767545;0.3121808284340659;Energy-A-prof1.xml;Energy-A-prof2.xml
14,163;817;;1000rounds;Yes;Yes;2;0,37865;0,45787;0,09800;0,11743;0,83652;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@346;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@347;0.47872420909194024;0.5788881631731416;0.3786493620025099;0.4578745538523995;0.3786493620025099;0.4578745538523995;0.0;0.0;0.3786493620025099;0.4578745538523995;Energy-A-prof1.xml;Energy-A-prof2.xml
9,925;851;;1000rounds;Yes;Yes;2;0,22675;0,51128;0,15211;0,26560;0,73803;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@348;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@349;0.6527539916456064;0.2894959725735951;0.5112787019804373;0.22675177322600173;0.5112787019804373;0.22675177322600173;0.0;0.0;0.5112787019804373;0.22675177322600173;Energy-A-prof1.xml;Energy-A-prof2.xml
15,844;835;;1000rounds;Yes;Yes;2;0,19871;0,45826;0,21392;0,29602;0,65697;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@350;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@351;0.5823799142845475;0.2525369569477312;0.45825960523550274;0.19871476223628595;0.45825960523550274;0.19871476223628595;0.0;0.0;0.45825960523550274;0.19871476223628595;Energy-A-prof1.xml;Energy-A-prof2.xml
9,973;812;;1000rounds;Yes;Yes;2;0,32399;0,54881;0,08542;0,18219;0,87280;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@352;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@353;0.6928660003836589;0.4090281415023285;0.54881397194918;0.3239881288049684;0.54881397194918;0.3239881288049684;0.0;0.0;0.54881397194918;0.3239881288049684;Energy-A-prof1.xml;Energy-A-prof2.xml
13,724;828;;1000rounds;Yes;Yes;2;0,44007;0,44129;0,07162;0,07162;0,88136;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@354;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@355;0.5581399317977711;0.5596857336926087;0.4400702205134359;0.44128902128717756;0.4400702205134359;0.44128902128717756;0.0;0.0;0.4400702205134359;0.44128902128717756;Energy-A-prof1.xml;Energy-A-prof2.xml
7,986;814;;1000rounds;Yes;Yes;2;0,33589;0,50699;0,09352;0,16129;0,84287;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@356;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@357;0.6404298889496458;0.4242915584571716;0.5069882254296156;0.33588504846294065;0.5069882254296156;0.33588504846294065;0.0;0.0;0.5069882254296156;0.33588504846294065;Energy-A-prof1.xml;Energy-A-prof2.xml
12,257;812;;1000rounds;Yes;Yes;2;0,46617;0,49304;0,02308;0,03052;0,95921;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@358;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@359;0.6224568889441441;0.588525871963304;0.4930434418767912;0.46616693734168846;0.4930434418767912;0.46616693734168846;0.0;0.0;0.4930434418767912;0.46616693734168846;Energy-A-prof1.xml;Energy-A-prof2.xml
13,449;817;;1000rounds;Yes;Yes;2;0,46549;0,47919;0,03217;0,03217;0,94467;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@360;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@361;0.6058313560983601;0.5885155588649764;0.4791854101193012;0.46548939172193965;0.4791854101193012;0.46548939172193965;0.0;0.0;0.4791854101193012;0.46548939172193965;Energy-A-prof1.xml;Energy-A-prof2.xml
10,652;835;;1000rounds;Yes;Yes;2;0,28656;0,58362;0,07068;0,22811;0,87018;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@362;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@363;0.7416991558289354;0.3641725521616008;0.5836237720719277;0.2865579081589709;0.5836237720719277;0.2865579081589709;0.0;0.0;0.5836237720719277;0.2865579081589709;Energy-A-prof1.xml;Energy-A-prof2.xml
14,752;820;;1000rounds;Yes;Yes;2;0,44380;0,47103;0,05284;0,05479;0,91484;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@364;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@365;0.5960373762490631;0.5615812709848378;0.47103251981652494;0.44380277427974585;0.47103251981652494;0.44380277427974585;0.0;0.0;0.47103251981652494;0.44380277427974585;Energy-A-prof1.xml;Energy-A-prof2.xml
13,169;828;;1000rounds;Yes;Yes;2;0,44026;0,51578;0,01224;0,06067;0,95604;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@366;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@367;0.654165202917012;0.5583759341444261;0.5157821698451994;0.4402562985895908;0.5157821698451994;0.4402562985895908;0.0;0.0;0.5157821698451994;0.4402562985895908;Energy-A-prof1.xml;Energy-A-prof2.xml
16,011;815;;1000rounds;Yes;Yes;2;0,45544;0,49946;0,02796;0,04179;0,95490;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@368;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@369;0.6311023095400586;0.5754774752148126;0.4994606021595403;0.4554385587806156;0.4994606021595403;0.4554385587806156;0.0;0.0;0.4994606021595403;0.4554385587806156;Energy-A-prof1.xml;Energy-A-prof2.xml
10,791;812;;1000rounds;Yes;Yes;2;0,46617;0,49304;0,02308;0,03052;0,95921;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@370;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@371;0.6224568889441441;0.588525871963304;0.4930434418767912;0.46616693734168846;0.4930434418767912;0.46616693734168846;0.0;0.0;0.4930434418767912;0.46616693734168846;Energy-A-prof1.xml;Energy-A-prof2.xml
12,153;812;;1000rounds;Yes;Yes;2;0,46617;0,49304;0,02308;0,03052;0,95921;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@372;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@373;0.6224568889441441;0.588525871963304;0.4930434418767912;0.46616693734168846;0.4930434418767912;0.46616693734168846;0.0;0.0;0.4930434418767912;0.46616693734168846;Energy-A-prof1.xml;Energy-A-prof2.xml
14,494;814;;1000rounds;Yes;Yes;2;0,49153;0,49987;0,00021;0,01080;0,99140;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@374;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@375;0.6314442925319641;0.6209012233179569;0.4998748916192611;0.491528604158884;0.4998748916192611;0.491528604158884;0.0;0.0;0.4998748916192611;0.491528604158884;Energy-A-prof1.xml;Energy-A-prof2.xml
15,969;823;;1000rounds;Yes;Yes;2;0,21189;0,54432;0,13099;0,28849;0,75620;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@376;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@377;0.6893638178751292;0.2683506713719206;0.5443164264789547;0.21188764872317498;0.5443164264789547;0.21188764872317498;0.0;0.0;0.5443164264789547;0.21188764872317498;Energy-A-prof1.xml;Energy-A-prof2.xml
17,756;838;;1000rounds;Yes;Yes;2;0,42630;0,53675;0,00847;0,08322;0,96305;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@378;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@379;0.6827126877448202;0.5422312964612233;0.5367458814536418;0.42629999470525937;0.5367458814536418;0.42629999470525937;0.0;0.0;0.5367458814536418;0.42629999470525937;Energy-A-prof1.xml;Energy-A-prof2.xml
7,281;792;;1000rounds;Yes;Yes;2;0,41780;0,54709;0,01028;0,08928;0,96489;Agent_K2@380;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@381;0.5244354645253946;0.6867330056164481;0.4177959637072087;0.5470916772394951;0.0;0.5470916772394951;0.0;0.0;0.4177959637072087;0.5470916772394951;Energy-A-prof1.xml;Energy-A-prof2.xml
8,838;707;;1000rounds;Yes;Yes;2;0,25676;0,72873;0,00614;0,33587;0,98549;Gahboninho@384;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@385;0.31451227682675476;0.8926595423586865;0.256755037504088;0.7287309627119445;0.0;0.7287309627119445;0.0;0.0;0.256755037504088;0.7287309627119445;Energy-A-prof1.xml;Energy-A-prof2.xml
10,104;792;;1000rounds;Yes;Yes;2;0,41780;0,54709;0,01028;0,08928;0,96489;Agent_K@388;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@389;0.5244354645253946;0.6867330056164481;0.4177959637072087;0.5470916772394951;0.0;0.5470916772394951;0.0;0.0;0.4177959637072087;0.5470916772394951;Energy-A-prof1.xml;Energy-A-prof2.xml
12,559;904;;1000rounds;Yes;Yes;2;0,43288;0,51350;0,00439;0,05384;0,94639;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@392;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@393;0.5611480085891734;0.6656583784386498;0.43288292337340506;0.5135047089465563;0.43288292337340506;0.5135047089465563;0.0;0.0;0.43288292337340506;0.5135047089465563;Energy-A-prof1.xml;Energy-A-prof2.xml
21,408;848;;1000rounds;Yes;Yes;2;0,18749;0,58122;0,12512;0,31116;0,76871;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@394;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@395;0.2391617145227044;0.7414093005800604;0.18748834075711024;0.5812201165435652;0.18748834075711024;0.5812201165435652;0.0;0.0;0.18748834075711024;0.5812201165435652;Energy-A-prof1.xml;Energy-A-prof2.xml
6,981;1001;;1000rounds;No;Yes;1;0,37511;0,37511;0,65496;0,66106;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@398;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@399;0.5;0.5;0.37510778849234283;0.37510778849234283;0.0;0.0;0.0;0.0;0.37510778849234283;0.37510778849234283;Energy-A-prof1.xml;Energy-A-prof2.xml
14,869;860;;1000rounds;Yes;Yes;2;0,11742;0,53556;0,19978;0,36918;0,65298;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@402;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@403;0.15030183128978986;0.6855244731782684;0.1174219024625803;0.5355595945471259;0.1174219024625803;0.5355595945471259;0.0;0.0;0.1174219024625803;0.5355595945471259;Energy-A-prof1.xml;Energy-A-prof2.xml
14,018;907;;1000rounds;Yes;Yes;2;0,45234;0,47218;0,02528;0,02725;0,92452;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@406;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@407;0.5868744331183218;0.6126190345660854;0.4523387318731795;0.47218161429282307;0.4523387318731795;0.47218161429282307;0.0;0.0;0.4523387318731795;0.47218161429282307;Energy-A-prof1.xml;Energy-A-prof2.xml
11,824;861;;1000rounds;Yes;Yes;2;0,39791;0,52632;0,02317;0,09322;0,92423;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@410;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@411;0.5094758855392746;0.673887134022694;0.3979089057248595;0.5263167496086741;0.3979089057248595;0.5263167496086741;0.0;0.0;0.3979089057248595;0.5263167496086741;Energy-A-prof1.xml;Energy-A-prof2.xml
7,691;762;;1000rounds;Yes;Yes;2;0,46994;0,50943;0,01552;0,03494;0,97937;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@412;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@413;0.5848214116968717;0.6339686701070477;0.4699372483719293;0.5094298642720352;0.4699372483719293;0.5094298642720352;0.0;0.0;0.4699372483719293;0.5094298642720352;Energy-A-prof1.xml;Energy-A-prof2.xml
30,788;897;;1000rounds;Yes;Yes;2;0,32617;0,54049;0,06669;0,16238;0,86666;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@416;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@417;0.42196733835517375;0.699229095539966;0.32617116268484014;0.5404881997842512;0.32617116268484014;0.5404881997842512;0.0;0.0;0.32617116268484014;0.5404881997842512;Energy-A-prof1.xml;Energy-A-prof2.xml
35,839;887;;1000rounds;Yes;Yes;2;0,39202;0,50522;0,03887;0,09007;0,89723;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@422;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@423;0.505694886006344;0.6517254465900502;0.39201566895850465;0.5052188463679136;0.39201566895850465;0.5052188463679136;0.0;0.0;0.39201566895850465;0.5052188463679136;Energy-A-prof1.xml;Energy-A-prof2.xml
18,067;938;;1000rounds;Yes;Yes;2;0,43616;0,47138;0,03009;0,03763;0,90754;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@426;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@427;0.5709460639149405;0.6170477298803332;0.4361585975816635;0.4713767017853551;0.4361585975816635;0.4713767017853551;0.0;0.0;0.4361585975816635;0.4713767017853551;Energy-A-prof1.xml;Energy-A-prof2.xml
18,402;848;;1000rounds;Yes;Yes;2;0,42948;0,50612;0,02278;0,05783;0,93561;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@430;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@431;0.5478530145093623;0.6456153179552169;0.4294836774946695;0.5061234193456434;0.4294836774946695;0.5061234193456434;0.0;0.0;0.4294836774946695;0.5061234193456434;Energy-A-prof1.xml;Energy-A-prof2.xml
